,Match Datetime,campaign,Competition,Team name,sc_ra,sc_ca,sc_la,sc_md,sc_md_pic,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,Opponent,Match Date,Tactic short,Match Type,T_C,Indiv Order
0,2026-07-17 20:00:00,94,Nations Cup,San Marino,11.6293,11.3765,12.8933,12.8075,10.7506,10.5,22.25,25.25,22.25,11.5,11.25,12.75,7.75,11.5,Counter-attacks,19,0,4-4-2,4,4,2,3,-10,13,ZHUEHUHEQQHQEQ,2000000000,A,Brasil,13.0,16.0,15.25,14.25,14.5,17.75,15.0,9.25,11.25,Normal,0,0,3-5-2,3,5,2,1,-3,16,ZUEUEQQHHTQUQE,3001000,H,41683735,Bra,2026-07-17,CA,NC,442ca,NDN-NNN-NNNN-N
1,2026-07-10 20:00:00,94,Nations Cup,San Marino,13.3127,14.3368,13.8247,16.1953,13.5944,12.5,18.75,19.75,19.0,13.0,14.0,13.5,8.25,11.25,Normal,0,0,3-5-2,3,5,2,3,-5,13,ZHEUEUQQQQHWEQ,3000300,A,Schweiz,10.0,20.75,23.75,21.75,13.75,15.0,16.0,8.5,12.0,Counter-attacks,18,0,4-4-2,4,4,2,1,-8,14,UUHEQUHEQUQEPU,300000,H,41345748,Sch,2026-07-10,N,NC,bal,NN-N-NMNNNMN-N
2,2026-07-03 20:00:00,94,Nations Cup,San Marino,13.947,14.9996,13.947,13.5865,11.4045,11.75,19.5,19.75,19.25,13.25,14.25,13.25,8.25,11.5,Normal,0,0,3-5-2,3,5,2,4,0,13,ZHEUEUQQQQHPEQ,3000300,H,Hrvatska,13.0,16.25,16.25,15.0,15.0,18.0,14.25,7.75,10.25,Normal,0,0,3-5-2,3,5,2,1,3,11,UQEQEUQQHTQUQE,3000300,A,41279475,Hrv,2026-07-03,N,NC,bal,NN-N-NMNNNMN-N
3,2026-06-26 20:00:00,94,Nations Cup,San Marino,14.8534,16.2037,15.3936,16.1793,13.5809,10.75,17.5,18.25,18.25,13.75,15.0,14.25,8.25,11.25,Normal,0,0,3-5-2,3,5,2,2,3,13,ZUEUEHQQQQHWEQ,3000300,A,México,9.75,16.25,15.75,16.25,14.0,15.0,14.75,8.25,10.75,Normal,0,0,3-5-2,3,5,2,0,0,11,ZUEQETQUQQQQEH,3000000,H,41263689,Méx,2026-06-26,N,NC,bal,NN-N-NMNNNMN-N
4,2026-06-19 20:00:00,94,Friendly,San Marino,,,,,,8.75,9.5,13.75,16.0,10.75,15.75,12.75,8.25,9.5,Play creatively,20,0,2-5-3,2,5,3,1,0,11,ZEEUEUQQHQHQQP,3000,H,Andorra,5.0,13.75,19.25,19.0,9.0,5.25,13.0,9.0,11.75,Play creatively,23,0,5-3-2,5,3,2,1,-10,13,HQUPUHQEUEQQEQ,2044,A,41230969,And,2026-06-19,PC,F,PC,N--N-NNNNNMNNN
5,2026-06-12 20:00:00,94,Friendly,San Marino,,,,,,8.5,8.75,13.0,15.5,11.75,16.25,15.25,8.25,10.0,Play creatively,20,0,2-5-3,2,5,3,6,10,11,ZEEHEUHQQQHPPQ,0,H,Shqiperia,7.75,14.25,12.5,14.25,14.0,14.0,12.25,6.75,8.5,Normal,0,0,3-5-2,3,5,2,2,0,8,ZHEUEUQUTHHWEH,0,A,41191588,Shq,2026-06-12,PC,F,att,N--N-NNNNNNNNN
6,2026-06-05 20:00:00,94,Europe Cup,San Marino,14.5723,18.8582,17.4296,14.4488,12.1283,14.25,12.75,15.75,16.25,12.75,16.5,15.25,8.0,10.25,Normal,0,0,3-5-2,3,5,2,1,5,16,ZHEUEQHHHQHEQP,3000300,H,Lietuva,9.75,20.5,22.5,20.75,13.25,11.25,12.25,8.25,11.25,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,11,ZQHEUUHHEHQWEH,0,A,40821862,Lie,2026-06-05,N,CC,bal,NN-N-NMNNNM-NN
7,2026-05-29 20:00:00,94,Europe Cup,San Marino,14.6286,23.1849,15.7326,17.8347,14.9704,18.75,8.5,13.5,8.25,13.25,21.0,14.25,6.5,9.5,Attack in the middle,25,0,2-5-3,2,5,3,0,10,17,UEUEHEQUHQHWQQ,1130013000,A,Danmark,18.0,17.75,17.0,15.5,17.0,18.25,14.5,10.0,12.25,Normal,0,0,3-5-2,3,5,2,3,2,17,ZUEUEHQHHHQQEP,3100300,H,40821836,Dan,2026-05-29,AIM,CC,AoA,N-O-O-MNNOMNNN
8,2026-05-22 20:00:00,94,Europe Cup,San Marino,14.6489,18.5928,16.3391,16.1946,13.5937,16.25,15.75,16.5,17.25,13.0,16.5,14.5,8.0,10.5,Normal,0,0,3-5-2,3,5,2,3,0,20,UHEHEUQHUQHEWQ,3001300,A,Liechtenstein,13.0,22.0,23.75,22.5,11.5,12.0,12.75,8.5,11.75,Counter-attacks,20,0,4-4-2,4,4,2,2,-10,15,ZQUEUUQEQHTEQP,3400300000,H,40821813,Lie,2026-05-22,N,CC,bal,NN-N-NMNNOM-NN
9,2026-05-15 20:00:00,94,Europe Cup,San Marino,15.8004,17.4933,15.2361,14.6532,12.2999,14.5,16.25,16.75,17.5,14.0,15.5,13.5,8.25,10.75,Normal,0,0,3-5-2,3,5,2,1,0,18,UHEHEUHUQHQQPE,300,H,Bulgaria,13.75,19.75,18.75,19.0,13.0,13.75,12.75,10.25,12.25,Normal,0,0,3-5-2,3,5,2,2,-10,13,ZUEUETUHHHHWEU,103000300,A,40821789,Bul,2026-05-15,N,CC,bal,NN-N-NNNNNMNN-
10,2026-05-08 20:00:00,94,Europe Cup,San Marino,13.933,13.0622,14.2233,10.1887,8.5524,8.0,22.75,25.5,23.25,12.0,11.25,12.25,7.5,10.75,Counter-attacks,22,0,5-3-2,5,3,2,2,-10,16,UHUHHUHEQEHQEQ,4300000,A,England,13.75,13.75,12.5,14.25,13.5,16.0,14.5,9.25,11.0,Normal,0,0,3-5-2,3,5,2,1,2,13,ZHEQEUQUQHQEQU,103010300,H,40821765,Eng,2026-05-08,CA,CC,hardca,NNNNWMN-N-NN-N
11,2026-05-01 20:00:00,94,Europe Cup,San Marino,14.51,22.6356,14.8002,17.6031,14.776,17.5,8.75,12.5,7.75,12.5,19.5,12.75,7.0,9.25,Attack in the middle,25,0,2-5-3,2,5,3,2,10,17,UEUEHEHUQUHQQW,1130103000,A,Lietuva,16.5,16.5,17.5,16.5,16.0,14.0,15.75,8.25,11.25,Normal,0,0,3-5-2,3,5,2,5,10,12,ZQEUEUQHHQHHEU,1111100,H,40821742,Lie,2026-05-01,AIM,CC,AoA,N-O-O-MNONMNNN
12,2026-04-27 20:00:00,94,Europe Cup,San Marino,17.8867,19.0223,14.7636,14.5455,12.2095,18.0,17.0,16.0,15.0,15.75,16.75,13.0,8.25,10.5,Normal,0,0,3-5-2,3,5,2,1,3,19,UUEUEHHQUQQQEP,100300,H,Danmark,7.5,27.25,28.5,27.0,17.5,7.0,15.25,9.25,13.0,Counter-attacks,26,0,5-3-2,5,3,2,4,-10,16,UHUTUHQQEEQUEQ,3404004044,A,40821717,Dan,2026-04-27,N,CC,bal,NN-N-NNONNMN-N
13,2026-04-24 20:00:00,94,Europe Cup,San Marino,14.257,22.865,20.175,14.7427,12.375,14.25,10.75,13.5,14.0,13.25,21.25,18.75,8.75,10.0,Normal,0,0,2-5-3,2,5,3,1,10,19,UEUEEUQQUQHPQQ,30000000,H,Liechtenstein,16.25,18.5,17.25,18.25,12.0,13.75,12.5,9.25,11.75,Normal,0,0,3-5-2,3,5,2,5,0,14,ZUEUEQQHQHQEQW,103010300,A,40821694,Lie,2026-04-24,N,CC,att,N-N--NMNNNNNNN
14,2026-04-20 20:00:00,94,Europe Cup,San Marino,14.1478,16.7678,14.9338,17.3151,14.5343,12.75,17.25,16.75,17.25,13.5,16.0,14.25,7.25,10.5,Normal,0,0,3-5-2,3,5,2,0,0,20,UUEUEHHUUQQQEW,103000300,A,Bulgaria,12.5,17.0,17.75,17.75,14.25,15.25,14.25,10.25,12.0,Normal,0,0,3-5-2,3,5,2,1,2,12,ZTEUEQHHHHUUEU,3000300,H,40821668,Bul,2026-04-20,N,CC,bal,NN-O-NMNNNMN-N
15,2026-04-17 20:00:00,94,Europe Cup,San Marino,12.4229,11.6127,12.4229,14.4364,12.1179,11.5,18.5,19.0,18.25,11.5,10.75,11.5,7.0,10.5,Normal,0,0,3-5-2,3,5,2,2,0,20,UUEUEHHUQUQQEP,3000300,H,England,8.5,22.25,24.25,21.75,14.5,13.0,13.0,9.75,12.5,Counter-attacks,20,0,4-4-2,4,4,2,0,-10,13,ZUQEQUQHQEUWEQ,0,A,40821645,Eng,2026-04-17,N,CC,bal,NN-N-NMNNNMN-N
16,2026-04-10 20:00:00,94,Friendly,San Marino,,,,,,7.0,20.0,17.5,24.25,10.5,5.75,12.25,7.5,10.75,Attack in wings,16,0,4-5-1,4,5,1,4,0,10,ZHUEUUQQUHQEWE,40040400,A,Saint Kitts and Nevis,2.5,12.5,12.75,12.5,6.0,6.75,7.0,5.25,7.5,Counter-attacks,8,0,3-5-2,3,5,2,0,-10,4,HZETEUPUZUQHEP,202000,H,40838271,Sai,2026-04-10,AOW,F,bal,NNN-WNNWNWN-N-
17,2026-04-03 20:00:00,94,Friendly,San Marino,,,,,,8.5,16.0,12.25,15.5,15.25,12.75,15.0,7.5,9.75,Normal,0,0,2-5-3,2,5,3,4,0,12,UUEEEHHQQQQHQP,34043200,H,Italia,6.75,21.25,25.25,21.25,13.5,11.0,13.25,7.5,11.25,Counter-attacks,22,0,5-3-2,5,3,2,2,-8,10,ZUUHUUQEHEQQWE,10100,A,40800098,Ita,2026-04-03,N,F,bal,NN---NMWNWMDNN
18,2026-03-27 20:00:00,92,World Cup,San Marino,23.5027,23.0418,20.7376,14.3206,12.0207,16.25,13.0,10.0,13.0,25.5,25.0,22.5,9.75,11.0,Normal,0,0,2-5-3,2,5,3,2,10,21,UUEEEUHHQUQQQW,4110000,N,România,4.5,28.5,30.75,29.25,10.75,10.75,12.0,7.75,12.75,Counter-attacks,21,0,4-4-2,4,4,2,4,-10,13,UQPEPUQQEQQTEQ,2402220200,H,40653927,Rom,2026-03-27,N,WCF,att,NN---NNWOONNNN
19,2026-03-23 20:00:00,92,World Cup,San Marino,14.243,17.9789,15.6439,16.7247,14.0388,18.0,14.75,16.75,16.75,15.25,19.25,16.75,8.75,11.0,Normal,0,0,3-5-2,3,5,2,5,0,19,ZHEHEQHQQUQEQP,3000300,N,Sverige,17.0,17.0,18.75,19.5,12.25,13.5,12.5,9.0,11.75,Play creatively,25,0,3-5-2,3,5,2,3,-10,14,UUEUEUQQQQQQQE,2023000300,A,40625640,Sve,2026-03-23,N,WCSF,bal,NN-N-NMNNNM-NN
20,2026-03-20 20:00:00,92,World Cup,San Marino,17.8993,19.8086,14.0808,16.2974,13.6801,15.0,16.0,16.0,13.5,18.75,20.75,14.75,9.0,10.75,Normal,0,0,2-5-3,2,5,3,3,3,18,UUEEHEQHQUHWQQ,3000,N,Dawlat Qatar,7.25,25.75,24.5,24.75,19.0,8.75,5.0,8.25,11.25,Counter-attacks,20,0,5-3-2,5,3,2,1,-10,14,ZQQHPQZUUEEQEP,404214240,H,40201628,Daw,2026-03-20,N,WC5,bal,NN--N-NNNNMNNN
21,2026-03-16 20:00:00,92,World Cup,San Marino,14.3251,13.3858,13.1509,13.2371,11.1112,12.0,22.25,24.75,22.75,15.25,14.25,14.0,8.75,11.75,Counter-attacks,18,0,4-4-2,4,4,2,0,-10,20,UHUEHUQQEUHEPQ,2000000,N,Argentina,12.0,22.75,25.75,22.75,12.0,12.75,11.5,8.5,11.75,Counter-attacks,18,0,4-4-2,4,4,2,0,-10,19,ZHHEQUQHEQUWHE,2002300300,A,40201618,Arg,2026-03-16,CA,WC5,442ca,NNN-NDNN-NN-NN
22,2026-03-13 20:00:00,92,World Cup,San Marino,13.8905,14.3866,15.1307,15.678,13.1601,13.5,19.75,20.0,18.75,14.0,14.5,15.25,8.5,11.5,Normal,0,0,3-5-2,3,5,2,4,0,21,UUEUEHHHQUQEQP,3000000,N,România,13.75,15.5,17.0,15.5,14.0,18.5,14.75,9.5,11.25,Normal,0,0,3-5-2,3,5,2,0,2,15,UPEUEUQQHUUHEW,3103000300,A,40201619,Rom,2026-03-13,N,WC5,bal,NN-N-NMNNNN-NN
23,2026-03-06 20:00:00,92,World Cup,San Marino,13.7698,15.6691,13.5324,15.7541,13.224,13.75,19.5,19.75,19.5,14.5,16.5,14.25,9.0,11.75,Normal,0,0,3-5-2,3,5,2,1,-5,20,UUEHEUHUQHQEQQ,23000300,N,Deutschland,14.0,17.0,17.0,17.75,17.25,18.5,17.25,9.75,12.25,Normal,0,0,3-4-3,3,4,3,2,3,18,ZUEHEQQUEHQQQW,0,A,40123266,Deu,2026-03-06,N,WC4,bal,NN-N-DMNNNM-NN
24,2026-03-02 20:00:00,92,World Cup,San Marino,11.1245,11.1245,11.8662,13.3816,11.2325,11.25,24.75,27.0,24.0,11.25,11.25,12.0,8.5,11.75,Counter-attacks,18,0,4-4-2,4,4,2,3,-7,20,UUHEUHHQEUQEQW,2000000000,N,Scotland,6.25,25.5,28.5,25.5,14.0,6.25,13.5,8.0,12.25,Counter-attacks,22,0,5-3-2,5,3,2,0,-10,15,ZQHUTQQEpEQQEQ,3404302044,H,40123261,Sco,2026-03-02,CA,WC4,442ca,NDN-NNNN-NN-NN
25,2026-02-27 20:00:00,92,World Cup,San Marino,14.188,13.672,12.8982,15.1123,12.6852,11.5,18.0,18.25,17.25,13.75,13.25,12.5,8.75,11.75,Play creatively,25,0,3-5-2,3,5,2,3,5,22,UHEUEUQHQQHPQE,300,N,Polska,4.75,25.0,23.0,23.5,18.5,7.5,21.25,8.25,12.0,Counter-attacks,24,0,5-3-2,5,3,2,0,-5,14,SUUUUQQEEUUQEQ,400014144,A,40123265,Pol,2026-02-27,PC,WC4,PC,NN-N-NNNNNMNN-
26,2026-02-20 20:00:00,92,World Cup,San Marino,12.7645,12.2735,13.7463,9.9736,8.3719,7.75,24.25,28.0,24.0,13.0,12.5,14.0,9.0,12.5,Counter-attacks,22,0,5-3-2,5,3,2,4,-10,19,UHUUUUHEQEQQQE,2004300000,N,Česká republika,14.25,13.75,10.5,13.5,16.5,19.5,20.25,11.0,11.75,Play creatively,26,0,2-5-3,2,5,3,4,0,15,UUEEEUUQQUQQUW,31143000,A,40032678,Čes,2026-02-20,CA,WC3,hardca,NDNNWMN-N-NNN-
27,2026-02-16 20:00:00,92,World Cup,San Marino,13.7073,14.9765,14.215,16.5746,13.9127,11.75,18.25,19.5,18.75,13.5,14.75,14.0,8.25,11.25,Normal,0,0,3-5-2,3,5,2,4,0,22,UUEUEHHUQUQEQW,3000300,N,Lubnan,11.75,16.5,16.75,15.5,13.75,14.75,12.25,6.25,9.75,Normal,0,0,3-5-2,3,5,2,1,0,14,ZZEHEQQHUTQPQE,3000300,H,40032664,Lub,2026-02-16,N,WC3,bal,NN-N-NMNNNM-NN
28,2026-02-13 20:00:00,92,World Cup,San Marino,16.4858,16.4858,14.9157,15.7896,13.2538,13.5,17.25,17.5,17.5,15.75,15.75,14.25,8.5,11.0,Normal,0,0,3-5-2,3,5,2,2,3,21,UHEUEUQQUUHPQE,300,N,Madagasikara,8.75,21.5,24.25,22.25,15.5,8.75,15.5,9.5,12.5,Counter-attacks,17,0,4-4-2,4,4,2,0,-10,15,ZTZETUUHETQQEH,44,A,40032648,Mad,2026-02-13,N,WC3,bal,NN-N-NNNNNMNN-
29,2026-02-06 20:00:00,92,World Cup,San Marino,16.8187,16.5639,16.3091,14.302,12.0051,17.25,16.5,17.0,17.0,16.5,16.25,16.0,8.5,11.0,Normal,0,0,3-5-2,3,5,2,2,5,22,UHEUEUQQHUHPEQ,0,H,Espana,9.5,23.25,25.5,21.75,14.75,10.5,10.75,10.25,13.0,Counter-attacks,20,0,4-4-2,4,4,2,0,-10,15,UUHEUUUEpQQEQQ,20000,A,39851870,Esp,2026-02-06,N,WC2,bal,NN-N-NNNNNNN-N
