,Match Datetime,campaign,Competition,Team name,sc_ra,sc_ca,sc_la,sc_md,sc_md_pic,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,Opponent,Match Date,Tactic short,Match Type,T_C,Indiv Order
22,2025-12-19 20:00:00,92,Nations Cup,Liechtenstein,15.6184,19.715,12.2899,20.4823,17.1929,14.25,15.25,14.0,11.5,15.25,19.25,12.0,9.5,11.25,Normal,0,0,2-5-3,2,5,3,5,0,11,ZUEEUEHUHUTQQW,131003000.0,A,Guatemala,15.0,16.75,15.25,16.5,13.75,15.75,12.5,9.0,11.5,Normal,0,0,3-5-2,3,5,2,3,-1,11,ZQEHEQPHHTUQEQ,103101300,H,39684737,Gua,2025-12-19,N,NC,bal,NN--O-MONNMNNN
23,2025-12-12 20:00:00,92,Nations Cup,Liechtenstein,14.5798,19.8588,16.0881,18.8607,15.8316,13.0,15.25,12.25,15.25,14.5,19.75,16.0,9.75,11.5,Normal,0,0,2-5-3,2,5,3,2,0,12,ZUEEEQQHUUHWQQ,30103000.0,A,Misr,9.25,21.5,23.75,22.0,13.25,12.0,13.5,9.0,12.25,Counter-attacks,19,0,4-4-2,4,4,2,3,-10,14,ZHHEQTQQEZUQEH,0,H,39648688,Mis,2025-12-12,N,NC,bal,NN---NMNONMNNN
24,2025-12-05 20:00:00,92,Nations Cup,Liechtenstein,13.6949,15.7238,13.4413,18.9418,15.8997,12.75,17.75,17.25,17.25,13.5,15.5,13.25,8.75,12.0,Normal,0,0,3-5-2,3,5,2,2,0,12,ZQEUEUHUUUQEQW,3001300.0,A,France,9.5,22.5,24.0,22.75,13.25,12.75,13.25,9.25,12.25,Counter-attacks,17,0,4-4-2,4,4,2,1,-10,12,ZPPEHHHQEQUHEP,43000000,H,39494968,Fra,2025-12-05,N,NC,bal,NN-N-NMNNOM-NN
25,2025-11-28 20:00:00,92,Nations Cup,Liechtenstein,12.6457,13.4199,13.1618,12.1749,10.2196,9.25,21.0,21.75,20.75,12.25,13.0,12.75,8.5,11.75,Counter-attacks,18,0,4-4-2,4,4,2,1,-8,12,ZUQEUUHUEUHHEP,3400001000.0,H,Al Iraq,7.25,21.0,23.25,21.25,14.5,13.75,14.5,10.0,12.5,Counter-attacks,17,0,4-3-3,4,3,3,0,-6,11,ZHPEQQQEHEQHWQ,20000,A,39137275,Al ,2025-11-28,CA,NC,442ca,NMW-NNNN-ONN-N
26,2025-11-21 20:00:00,92,Nations Cup,Liechtenstein,15.2264,21.6783,16.0007,16.1958,13.5948,11.5,13.5,11.25,14.0,14.75,21.0,15.5,9.5,11.25,Normal,0,0,2-5-3,2,5,3,1,3,12,ZUEEEUQUHUHPQH,31013000.0,H,Azerbaycan,4.5,22.0,21.5,20.5,17.0,7.0,5.0,5.0,9.75,Counter-attacks,17,0,5-3-2,5,3,2,1,-10,8,ZUUQUUQQEpEQWE,404204240,A,39063255,Aze,2025-11-21,N,NC,bal,NN---NMONOMNNN
27,2025-11-14 20:00:00,92,Nations Cup,Liechtenstein,14.4522,19.0976,14.7103,15.6718,13.1549,10.25,16.25,14.25,15.0,14.0,18.5,14.25,9.0,11.0,Normal,0,0,3-4-3,3,4,3,1,0,11,ZUEUEUQUEUHPQH,103013000.0,H,Việt Nam,7.75,20.5,22.25,20.75,13.75,9.5,13.0,8.75,11.75,Counter-attacks,17,0,4-4-2,4,4,2,1,-10,11,ZUSEZHQHETZQEQ,44000,A,39042437,Việ,2025-11-14,N,NC,343,NN-O-NMN-OMNNN
28,2025-11-07 20:00:00,92,Friendly,Liechtenstein,,,,,,7.75,20.0,21.75,20.0,12.75,5.0,7.25,5.5,9.75,Normal,0,0,4-5-1,4,5,1,2,-10,8,UTHEZTQTUHQQEE,40034.0,A,Tounes,7.25,18.5,18.5,18.25,14.25,8.75,6.25,7.0,9.5,Play creatively,19,0,4-5-1,4,5,1,0,-10,9,ZQQETZUHPQUPEE,420204000,H,39006379,Tou,2025-11-07,N,F,AoD,NNN-NNNWNNMW--
29,2025-10-31 20:00:00,92,Friendly,Liechtenstein,,,,,,8.0,19.0,19.25,16.5,12.0,10.5,11.0,8.5,11.75,Normal,0,0,3-5-2,3,5,2,1,0,11,ZQETEUTUUHUEQW,10000.0,A,Osterreich,8.0,16.0,15.5,16.0,13.5,11.75,14.0,8.5,9.75,Normal,0,0,3-5-2,3,5,2,2,0,10,UUEUEUHQQUHUEP,40,H,38953150,Ost,2025-10-31,N,F,bal,NN-N-NNNONN-NN
30,2025-10-24 20:00:00,92,Europe Cup,Liechtenstein,12.5574,13.1033,12.5574,14.1741,11.8977,12.0,21.5,23.5,22.0,11.5,12.0,11.5,10.25,13.0,Counter-attacks,20,0,4-4-2,4,4,2,1,-10,12,ZQHEQUQQEQQEQH,10000.0,A,Turkiye,17.75,15.5,16.25,16.5,11.25,16.25,16.75,9.5,11.75,Normal,0,0,3-4-3,3,4,3,3,0,13,ZTETEQQEUTQQQP,3103110000,H,38539603,Tur,2025-10-24,CA,CC,442ca,NNN-NNNO-NN-NN
31,2025-10-17 20:00:00,92,Europe Cup,Liechtenstein,13.7688,16.5226,12.6673,17.6043,14.777,17.0,16.25,16.0,15.25,12.5,15.0,11.5,9.5,12.25,Normal,0,0,3-5-2,3,5,2,1,0,14,ZUEHEUHQUHQHEP,3010300.0,H,Severna Makedonija,17.0,13.25,16.75,15.0,14.0,14.25,7.5,8.5,11.5,Normal,0,0,3-5-2,3,5,2,2,5,13,ZHEPEHQHUpHEWH,1133112300,A,38539582,Sev,2025-10-17,N,CC,bal,NN-N-NMNONMN-N
32,2025-10-10 20:00:00,92,Europe Cup,Liechtenstein,16.6871,7.6596,17.5077,13.6329,11.4435,8.75,22.0,23.25,21.75,15.25,7.0,16.0,9.25,12.5,Counter-attacks,20,0,4-4-2,4,4,2,0,-10,13,ZUQEHQQHEQQQEH,44044.0,A,Eesti,14.5,14.5,12.75,14.25,15.75,18.5,15.0,8.75,10.25,Normal,0,0,2-5-3,2,5,3,2,10,13,UQEEEUUHHUQQQP,30003000,H,38539557,Ees,2025-10-10,CA,CC,442ca,NNN-NNNW-WNW-W
33,2025-10-03 20:00:00,92,Europe Cup,Liechtenstein,5.6515,4.8441,17.2236,12.3147,10.337,10.0,28.25,27.5,26.0,5.25,4.5,16.0,8.5,13.5,Normal,0,0,5-4-1,5,4,1,1,-10,13,ZTHQHUQEQQQEEH,2004022414.0,A,Slovensko,16.25,17.75,16.25,13.75,15.5,17.25,16.5,11.5,13.25,Normal,0,0,2-5-3,2,5,3,4,3,17,ZUEUEEUHUHHQQU,30140000,H,38539532,Slo,2025-10-03,N,CC,AoD,NDNNWND-DWO--W
34,2025-09-26 20:00:00,92,Europe Cup,Liechtenstein,16.6135,7.5516,16.3618,12.4223,10.4273,9.75,22.25,23.5,22.75,16.5,7.5,16.25,9.25,12.5,Counter-attacks,21,0,4-4-2,4,4,2,0,-10,13,ZQHEQUQQEHQQEH,40444.0,H,Danmark,16.0,19.75,19.25,19.25,15.75,10.0,15.0,9.5,12.5,Play creatively,28,0,3-5-2,3,5,2,4,0,22,UHEUEUUHHHUTEH,400324,A,38539508,Dan,2025-09-26,CA,CC,442ca,NNN-NNNW-NWW-W
35,2025-09-19 20:00:00,92,Europe Cup,Liechtenstein,14.8342,7.6729,14.0669,13.8071,11.5897,13.75,21.75,24.0,22.5,14.5,7.5,13.75,9.25,12.75,Counter-attacks,20,0,4-4-2,4,4,2,1,-10,13,ZUQETQQQEQHHEQ,40044.0,H,Turkiye,7.5,23.25,26.0,22.5,16.5,15.5,6.25,9.5,11.75,Counter-attacks,23,0,5-2-3,5,2,3,0,-10,13,ZUTTZQUUEEEQQT,211000,A,38539484,Tur,2025-09-19,CA,CC,442ca,NNN-NNNW-NNW-W
36,2025-09-15 20:00:00,92,Europe Cup,Liechtenstein,12.6527,12.6527,13.1799,15.4914,13.0035,10.0,22.25,24.25,22.25,12.0,12.0,12.5,8.0,12.0,Counter-attacks,20,0,4-4-2,4,4,2,2,-10,12,ZQHETPQEQQQHQE,1000.0,A,Severna Makedonija,15.0,14.25,14.5,16.0,14.25,17.75,20.25,8.75,10.75,Normal,0,0,3-4-3,3,4,3,0,4,13,ZHEHEQHETQQHUH,3140000,H,38539462,Sev,2025-09-15,CA,CC,442ca,NNN-NNN-NONNN-
37,2025-09-12 20:00:00,92,Europe Cup,Liechtenstein,15.9058,19.0348,10.6908,18.7765,15.761,17.75,17.0,14.0,9.25,15.25,18.25,10.25,9.25,11.0,Normal,0,0,2-5-3,2,5,3,2,0,12,ZQEHEEHQHQQPQH,131003000.0,H,Eesti,9.75,21.5,23.25,21.25,13.25,12.75,13.0,9.25,12.0,Counter-attacks,18,0,4-4-2,4,4,2,3,-10,12,ZUUEHTQUEHQWQE,0,A,38539437,Ees,2025-09-12,N,CC,bal,NN-O--MONNMNNN
38,2025-09-08 20:00:00,92,Europe Cup,Liechtenstein,11.2373,14.3732,13.5892,18.28,15.3442,13.25,17.75,17.75,17.75,10.75,13.75,13.0,8.75,11.5,Normal,0,0,3-5-2,3,5,2,0,0,13,ZPEHEQQQQUHEQP,2003000300.0,H,Slovensko,9.25,21.25,23.5,21.25,14.75,13.75,13.75,10.5,13.75,Counter-attacks,19,0,4-4-2,4,4,2,0,-8,14,ZUHEQHQQQEHEQQ,10000,A,38539414,Slo,2025-09-08,N,CC,bal,ND-N-NMNNNM-NN
39,2025-09-05 20:00:00,92,Europe Cup,Liechtenstein,11.6134,13.1618,11.3553,20.6223,17.3103,11.25,18.0,17.5,19.0,11.25,12.75,11.0,8.75,11.75,Normal,0,0,3-5-2,3,5,2,2,-5,12,ZQEHEPQHQUQWQE,123300000.0,A,Danmark,11.75,17.75,16.25,15.5,16.0,19.25,15.0,10.25,11.75,Normal,0,0,3-4-3,3,4,3,3,0,20,UUEUEHUEHUHPHU,103003000,H,38539388,Dan,2025-09-05,N,CC,bal,NN-O-DMMNNNNN-
40,2025-08-29 20:00:00,92,Friendly,Liechtenstein,,,,,,8.5,14.75,14.75,14.25,15.25,15.75,8.5,8.5,10.25,Normal,0,0,3-4-3,3,4,3,4,0,10,ZQEQEQTHQTEWQU,0.0,A,Nederland,9.25,9.25,8.0,4.0,15.0,18.25,12.5,10.25,8.25,Play creatively,21,0,2-5-3,2,5,3,3,10,11,QTEQEEQTHUUQPP,30000000,H,38552517,Ned,2025-08-29,N,F,343,NN-N-NNNNN-NNN
41,2025-08-22 20:00:00,92,Friendly,Liechtenstein,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,Normal,0,0,0-0-0,0,0,0,0,0,0,EEEEEEEEEEEEEE,,A,Al Iraq,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,Pressing,0,0,4-5-1,4,5,1,5,-10,7,ZZPETUQpUHTEEQ,2040320400,H,38515891,Al ,2025-08-22,N,F,bal,--------------
42,2025-08-15 20:00:00,90,Friendly,Liechtenstein,,,,,,6.75,6.75,10.75,13.5,11.75,17.0,14.25,7.5,9.25,Play creatively,20,0,2-5-3,2,5,3,5,10,10,UEEPEUUUQHTQQQ,1031000000.0,H,Hong Kong,7.5,10.25,10.0,8.5,10.0,10.75,10.0,8.5,8.75,Normal,0,0,3-5-2,3,5,2,2,0,9,ZUEZEHQUPUHEWH,0,A,38469797,Hon,2025-08-15,PC,F,AoA,N--O-NMONNNNNN
43,2025-08-08 20:00:00,90,Friendly,Liechtenstein,,,,,,5.75,18.0,21.0,18.0,12.25,11.0,11.25,6.75,10.5,Counter-attacks,20,0,5-3-2,5,3,2,1,0,9,UQTTTHTETEPTET,1000.0,A,Cameroon,5.25,23.0,26.0,23.0,9.75,10.5,11.25,7.0,10.75,Counter-attacks,22,0,5-3-2,5,3,2,1,-10,10,ZUUHUTQEUEQUEH,2000200000,H,38151780,Cam,2025-08-08,CA,F,hardca,NNNNNNN-O-NN-N
44,2025-08-01 20:00:00,90,Friendly,Liechtenstein,,,,,,5.25,22.0,26.25,23.75,11.25,4.75,7.75,6.5,10.75,Pressing,14,0,5-4-1,5,4,1,0,-10,10,ZPPPQQTTEUUQEE,200204.0,H,Barbados,9.5,16.75,16.5,15.5,12.75,12.25,11.5,6.75,10.25,Normal,0,0,3-5-2,3,5,2,0,0,10,ZUEQEUQQpHQQWE,20000,A,37945863,Bar,2025-08-01,Pr,F,AoD,NNNNNDNN-DNW--
45,2025-07-25 20:00:00,90,Nations Cup,Liechtenstein,17.119,7.6911,17.6152,13.601,11.4167,8.5,21.75,23.0,21.25,17.25,7.75,17.75,8.75,12.5,Counter-attacks,19,0,4-4-2,4,4,2,0,-10,13,ZUUEHUHHEQQQEH,44044.0,A,Hellas,16.25,18.0,19.75,17.5,13.0,12.75,10.25,8.0,11.25,Normal,0,0,3-5-2,3,5,2,2,-2,12,UHEPEUQQQHQUTE,133100302,H,37909384,Hel,2025-07-25,CA,NC,442ca,NNN-NNNW-WNW-W
46,2025-07-18 20:00:00,90,Nations Cup,Liechtenstein,14.0999,17.6249,12.0856,16.7071,14.024,15.75,17.5,15.25,11.5,14.0,17.5,12.0,9.5,11.5,Normal,0,0,2-5-3,2,5,3,4,0,12,ZUEHEEQHQUHHQP,130003000.0,H,Côte d'Ivoire,15.75,15.75,15.5,14.5,14.5,13.5,11.5,9.5,11.5,Normal,0,0,3-5-2,3,5,2,2,0,14,ZHHEEZUHQHTETW,1100000320,A,37868621,Côt,2025-07-18,N,NC,bal,NN-O--MNNNMNNN
47,2025-07-11 20:00:00,90,Nations Cup,Liechtenstein,13.2412,12.4917,12.9913,12.7942,10.7395,9.5,22.0,23.75,22.0,13.25,12.5,13.0,8.5,11.75,Counter-attacks,20,0,4-4-2,4,4,2,1,-10,13,ZHHEUUQQEQTHQE,0.0,H,Oceania,15.25,17.75,17.25,18.25,13.5,14.0,14.5,8.75,11.75,Normal,0,0,3-5-2,3,5,2,1,0,15,ZQETEUUQQUQWEH,3000000,A,37826932,Oce,2025-07-11,CA,NC,442ca,NNN-NNNN-NNNN-
48,2025-07-04 20:00:00,90,Nations Cup,Liechtenstein,11.6266,12.1214,11.3792,16.3998,13.766,12.75,21.75,24.25,21.75,11.75,12.25,11.5,8.5,12.0,Counter-attacks,21,0,4-4-2,4,4,2,3,-10,12,ZHUEHUHQEHQQEQ,300300.0,A,Hanguk,15.75,16.0,13.0,7.75,19.0,18.5,12.25,8.25,10.25,Normal,0,0,2-5-3,2,5,3,3,6,14,UHZEEEZQHHUPQQ,134003000,H,37784549,Han,2025-07-04,CA,NC,442ca,NNN-NNMN-NMN-N
