3.256738932756188531e-01 1.052178338898602655e-01 2.468515040293528529e-01 2.560321449210603562e-01 2.334284506367509116e-01 2.296988806775288328e-01 2.889577754169587731e-01 2.704026416199064586e-01 3.292316009822159328e-01 2.194925572128315627e-01 2.537548018957169194e-01 3.709472675162823752e-01 2.934097790643421799e-01 4.024066015097332305e-01 3.148284593726897729e-01 3.765334702507219800e-01 3.123491596648650948e-01 2.140817165644247622e-01 3.894576960747056504e-01 2.409578162453681893e-01 3.936516802007205551e-01 2.822517728738241360e-01 3.833936407841631588e-01 2.095986012722956260e-01 2.960174478645453133e-01 2.528540303406923706e-01 3.877037832047922628e-01 2.010304881923538622e-01 2.907104551954678429e-01 3.203510097339161145e-01 2.771316809122679747e-01 3.611600785251962709e-01 3.682434700383115378e-01 3.295860995857669562e-01 2.600612749021186110e-01 3.532730181170097850e-01 2.420969089706952182e-01 2.147692991003234131e-01 3.275551899816323553e-01 4.661088486252642493e-01 2.638149450046624045e-01 2.726940253206922016e-01 3.536236556863830982e-01 4.235500174476973245e-01 2.342502330566511304e-01 5.113056186485313015e-01 3.774608942976807047e-01 2.700984154657978253e-01 4.849858512840850566e-01 3.283159448066155783e-01 4.795295483401925130e-01 2.822285944899706744e-01 2.936928581885315248e-01 2.599139361605206089e-01 4.649565103843867897e-01 2.212433268741103298e-01 4.966028786646983773e-01 2.718849320293426630e-01 3.551246871258620375e-01 3.510252605256045655e-01 3.960607141991089319e-01 3.706147806765648922e-01 2.669256016361762351e-01 2.396474086846938911e-01 3.804449465676572606e-01 2.573679875124416649e-01 2.935370655453723443e-01 3.796057136478515059e-01 5.037216891891017623e-01 6.345184620042736423e-01 6.642766462204665601e-01 5.139306488419422836e-01 4.886105083972957508e-01 4.488262370713402838e-01 3.203541274357581403e-01 4.938110318022527756e-01 4.455479574583653957e-01 3.584123252631827850e-01 8.869264564772613157e-01 3.980663941364033231e-01 5.670974333122302813e-01 5.455191241762721299e-01 4.140683315821219179e-01 4.280262618633048910e-01 5.390941791715213594e-01 4.371665092122589136e-01 3.414657703200365546e-01 5.268279158608194512e-01 7.082016629745410130e-01 4.505828543639555095e-01 6.324886902685142864e-01 6.849734705997170270e-01 7.856074217402251314e-01 4.275535540482993668e-01 5.686087597485737222e-01 6.302408175924698597e-01 4.790071648850892649e-01 7.398906411844847764e-01 4.850178850494711869e-01 6.010608809263323637e-01 8.543254053316136076e-01 4.902012843114382235e-01 4.602687574380232016e-01 7.162579042032958254e-01 7.092841465151479285e-01 8.201022948847189742e-01 6.418599546513321652e-01 7.424597228882030553e-01 7.390883185661248911e-01 6.143160480918363753e-01 5.359650391987843543e-01 6.646351720726765278e-01 5.821130615261354002e-01 5.878951645795564840e-01 6.584346262312895659e-01
1.694750073151948255e-01 7.479230319556061379e-02 1.338138485762991325e-01 1.938035842778312312e-01 1.422282907975447874e-01 1.363771261961374548e-01 1.999872453493427571e-01 1.563728475345317059e-01 2.087690256569667280e-01 1.364865114230496834e-01 1.446857140799008568e-01 2.063580320819420888e-01 1.881665958080906420e-01 2.389432887130188699e-01 1.817683374076050073e-01 2.079198144470552623e-01 1.963558920675758657e-01 1.336926699282325881e-01 2.222160242125726937e-01 1.439303196760448877e-01 2.414210224025430118e-01 1.615929031335988086e-01 2.035746670736420239e-01 1.283794035874154804e-01 1.603167957747284600e-01 1.481098093069993515e-01 2.089879175420133739e-01 1.232010002934178367e-01 1.605719815912220738e-01 1.982141742374952664e-01 2.009837108029580710e-01 2.154926632417975829e-01 2.098030532896848210e-01 2.182237854801189481e-01 1.517154698875944063e-01 2.165634130472362251e-01 1.446656741135671498e-01 1.217487302969150059e-01 1.773929078866177955e-01 2.591789076664676172e-01 1.530145449077202902e-01 1.841280913626116011e-01 2.163045442836064591e-01 2.322355411870933861e-01 1.377407324948789202e-01 2.995735379706281898e-01 1.980729318879795586e-01 1.772142618830407912e-01 2.740595006050444704e-01 2.091636300571453333e-01 2.732318635132144902e-01 1.496641082783902454e-01 1.628934457471749309e-01 1.659073324990056886e-01 2.441490632347775025e-01 1.276238537149145813e-01 2.828369404244819862e-01 1.556080711508692205e-01 2.058796806988408001e-01 2.397920566739901727e-01 2.306247426937018119e-01 2.205460711406104224e-01 1.668688043147804889e-01 1.485666391753606430e-01 1.977904208656344753e-01 1.460043802141274272e-01 2.040899151899420449e-01 2.102356687317209205e-01 3.032881427557087561e-01 3.941898941864642736e-01 4.271710573685487122e-01 3.280251627028218375e-01 2.790509929004708622e-01 2.521814358552139645e-01 1.999798672035410507e-01 2.942539665369302559e-01 2.596519347155241131e-01 2.080033135167585756e-01 6.688016007748348590e-01 2.395976661068176805e-01 3.289902925710463943e-01 3.345508055207963016e-01 2.465578571335062807e-01 2.525522338078450835e-01 3.284085111933635615e-01 2.598820972148964681e-01 2.257465576921253991e-01 3.146608990300620579e-01 4.653665549163378268e-01 2.795678479352041168e-01 4.113220803336177234e-01 4.313019595145327623e-01 5.417000323840347464e-01 2.632073458642642527e-01 2.972717660728935729e-01 4.306494353458114599e-01 2.912501036306609503e-01 5.166687885799725599e-01 2.992035841736951918e-01 3.962556019265220386e-01 6.185110816342085371e-01 2.993306099612403903e-01 2.950208421531019254e-01 4.753453475841665221e-01 4.511896099483979627e-01 5.907339887915638021e-01 4.710807950589714355e-01 4.482420315356414608e-01 4.931931363806751900e-01 3.621268694638415941e-01 3.419308628369431280e-01 4.363812929623464010e-01 3.416660620030355644e-01 3.682528599473463005e-01 4.177429107511291262e-01
2.320863690644873467e-01 2.396781860604515202e-01 2.268750401329186206e-01 2.488204317930916287e-01 2.224643251864909799e-01 2.197023746455694648e-01 2.236067148953755079e-01 1.669057322181460579e-01 2.261371080049465188e-01 2.306034427033616385e-01 2.357966127333203377e-01 2.871064827217257864e-01 1.779480657196505500e-01 2.741974494951421315e-01 2.406148380544138321e-01 2.747999827690720265e-01 2.462323668261992005e-01 2.827840038715117021e-01 3.115616414395471767e-01 2.276613791610246906e-01 2.521740782472721709e-01 2.347411741280336084e-01 2.745875938408875450e-01 1.884530047287401311e-01 2.412198023854147666e-01 2.097144293280575333e-01 2.677637334019223325e-01 2.282881740105941193e-01 2.590783931916990634e-01 2.664684140885671404e-01 2.646285214827772125e-01 2.880800065887064720e-01 2.733751399221470146e-01 2.608048978448779254e-01 2.354056443538848631e-01 2.636369094673985392e-01 2.169886105394437659e-01 2.255565422851634472e-01 2.687539292292289717e-01 3.034828828588604366e-01 2.235160849729770360e-01 2.185025443274960788e-01 3.112005104593732474e-01 2.458492620980030352e-01 1.904806792002356197e-01 3.178533397047078601e-01 2.773758188529494295e-01 2.098176219694569966e-01 3.140018120299347681e-01 2.261079019939913060e-01 2.946734074794168379e-01 2.333175007913213528e-01 2.409885914404979457e-01 2.461885541810929223e-01 3.079764887139066487e-01 2.141197764923722657e-01 3.250293142348422704e-01 2.144623437762393781e-01 2.508248512159975685e-01 2.795019139024960686e-01 3.399502666034581178e-01 2.507554454979372682e-01 4.454992456109534982e-01 4.185046652173421422e-01 2.801429978481295713e-01 2.210808943539248339e-01 2.217002473066420343e-01 2.925701293195087094e-01 4.748168465121022641e-01 5.161969740879356339e-01 3.863027351827644784e-01 2.796077622720823941e-01 3.713862418581169167e-01 3.166075111635768824e-01 4.932124912160016361e-01 3.418913759325886703e-01 3.293940110720197101e-01 2.679430655436351172e-01 6.419355579699386194e-01 3.136400718136477250e-01 3.172715318924141936e-01 4.230372417234130045e-01 3.053143207502284628e-01 3.097301730000019959e-01 3.867351368460761329e-01 3.081505517603453370e-01 5.199264987139856631e-01 3.474304509058810941e-01 4.631552741547697027e-01 3.323133974183511419e-01 4.311584292724385814e-01 4.198233753232077370e-01 4.719469609518126552e-01 3.732142947041398040e-01 3.322689418287545493e-01 5.231890318098719739e-01 3.804957745680075387e-01 6.250899739261779331e-01 3.877107341859459821e-01 6.040521608918104635e-01 5.851481189719207610e-01 3.824465781076835658e-01 3.457336058375072851e-01 5.117642332561744833e-01 4.179070578080431586e-01 6.446505101749163691e-01 7.590481948341947227e-01 3.981825380189423225e-01 5.197568401793666304e-01 3.398362683570608223e-01 4.294294098161314244e-01 5.208384081252998010e-01 3.174348489721272593e-01 4.339600657343922752e-01 4.502610426629973239e-01
1.868221038728240246e-01 2.924876018998174287e-01 2.619510762888713762e-01 3.039330288212879760e-01 2.969837819420082514e-01 2.898196727408552942e-01 3.006776670122749962e-01 2.661520351313114152e-01 3.001603055839872081e-01 3.162908805150737579e-01 3.040846545298397929e-01 3.282438332550328686e-01 2.471241950899135953e-01 3.446090488030384424e-01 3.082293220064339923e-01 3.087683106520668908e-01 2.966635722040862899e-01 3.305174737681618735e-01 3.709432307533170881e-01 3.040949103398956632e-01 3.422102025904886768e-01 3.196328141698587810e-01 3.297637211072982910e-01 2.658727164096235662e-01 2.833816425632323943e-01 2.965073876458410584e-01 3.361083493123867005e-01 3.026898175652508738e-01 3.296781878282795675e-01 3.136003342173113162e-01 3.212503827851754257e-01 3.437868366408328713e-01 3.541623923689828923e-01 3.180535334618023180e-01 3.062639957063876817e-01 3.387277099814178793e-01 3.065320271051641954e-01 2.772256967663814242e-01 3.066116425116801048e-01 3.871269424200834974e-01 3.049740546424798415e-01 2.744265070846869103e-01 3.978638970946647979e-01 3.406165189926016468e-01 2.922992269260699660e-01 3.956782258428422905e-01 2.723383809594249194e-01 2.524018982180027404e-01 3.784233864426707061e-01 2.730787674408214905e-01 3.963862465464785823e-01 2.899829817145638255e-01 3.382436642736574850e-01 3.130777274324151871e-01 3.581901805029505392e-01 2.765693218590095093e-01 3.990038949388991507e-01 2.924400305425717272e-01 3.480739654432708496e-01 3.294309947777661063e-01 3.835068800155947422e-01 3.014233798932151043e-01 3.701593328140925232e-01 3.504808021213690616e-01 3.173906617051794887e-01 2.812840746739003195e-01 2.893557388564995669e-01 3.621150639173523755e-01 4.789490865547608722e-01 5.101490876910259598e-01 5.040553421496671849e-01 3.835633139416569359e-01 4.428386894759157588e-01 3.975418376786838959e-01 4.092157264112654125e-01 4.515104134666803049e-01 4.374685175078412147e-01 3.894730373955485048e-01 7.030208491058089759e-01 4.269955882576819128e-01 4.612684520896970231e-01 5.110087345132832137e-01 4.231863357964351646e-01 4.067587881164158592e-01 4.992982784023513032e-01 4.128386075485898088e-01 4.672622564126720501e-01 4.895382672997859452e-01 5.871657864984253239e-01 4.413298395077570602e-01 5.360294601371046186e-01 5.533271764208094190e-01 5.347969477393689219e-01 4.660167584272642549e-01 3.966659623302095095e-01 5.118410419262681144e-01 4.647716563363737396e-01 5.919758005913684507e-01 4.899814315161956646e-01 6.298593423575025163e-01 6.121747760250049186e-01 4.869053807645812304e-01 4.628221092296145311e-01 6.089843977374118644e-01 5.684374844717341446e-01 6.016592137519533035e-01 7.235485397965304433e-01 5.798539900816406245e-01 6.208849344116852409e-01 4.911021874610664861e-01 5.324459316153057342e-01 6.039511488722509869e-01 4.689423219802961729e-01 5.669271077765414280e-01 5.767221921420531139e-01
2.476510031406251033e-01 8.981028481754269044e-02 1.839576473793181066e-01 2.378009225748589917e-01 1.985588189292890882e-01 1.952977175468969817e-01 2.509764028420111148e-01 1.694213422456382345e-01 2.877538256690685969e-01 1.805274683548790671e-01 2.066362343975578220e-01 3.071426340986345704e-01 2.326877640524839808e-01 3.497551140557936256e-01 2.610212362125547414e-01 3.101102826798382561e-01 2.775515830544761919e-01 1.645818063515313567e-01 3.080184083405689832e-01 1.944322391409445128e-01 3.180404092508205549e-01 2.005651556766796240e-01 2.889114008359925934e-01 1.581371309545806514e-01 2.306163205411256023e-01 1.822853935098532885e-01 2.896569791115994885e-01 1.629039863851015901e-01 2.290616735483076982e-01 2.931662565807896526e-01 2.532072220544246410e-01 3.159022566539226307e-01 2.828491844459140037e-01 2.970046520969917836e-01 1.945881761412227295e-01 3.000449935305221638e-01 1.986234676313748115e-01 1.659936584378690905e-01 2.583685329582802725e-01 3.452591556455603117e-01 2.008387770768316483e-01 2.360167186005898976e-01 2.601426086193040499e-01 3.017811528126818632e-01 1.725842397066666145e-01 3.173029832849323384e-01 2.686663671118719177e-01 2.270402256246850936e-01 4.008760017086697713e-01 2.688277458130989839e-01 3.912286311519018733e-01 2.051710600157742870e-01 1.837425024222260617e-01 1.705131515944597054e-01 3.614048699166226286e-01 1.694711556822258158e-01 3.902109288838831458e-01 2.066272486798056696e-01 2.944445681602965714e-01 3.212864051595917814e-01 3.136935421517386691e-01 3.301212243006723668e-01 2.028127146784915180e-01 1.771109154174453915e-01 2.910919900804750382e-01 1.956456261353919368e-01 2.463743629421337733e-01 2.896769712902487748e-01 3.647374367032359954e-01 4.733234697727826124e-01 5.943391187460593805e-01 4.564364142302719807e-01 3.709566108347349678e-01 3.469536400725227177e-01 2.364143494048910610e-01 3.853624310642389528e-01 3.315446352422595222e-01 2.708897837765329997e-01 7.469379161080913487e-01 2.893331220724277286e-01 4.398886535359430860e-01 4.068911918866210953e-01 2.979193392189165013e-01 3.165946970308640696e-01 4.088019802615184273e-01 3.199640564968839196e-01 2.422262200465852278e-01 4.075052671339920440e-01 5.530070423103895516e-01 3.398050362481457309e-01 4.390723831694097745e-01 5.459359465165462000e-01 6.265424480821780717e-01 3.093059686082066384e-01 4.101003205928953621e-01 4.132719220759650258e-01 3.487204415200910734e-01 5.700542468730820378e-01 3.329329358313186105e-01 4.402982863989245987e-01 7.128861596631301811e-01 3.520812355504742697e-01 2.917629684141345714e-01 5.428229234994963459e-01 5.768091413339441198e-01 6.566114500379248708e-01 4.707359463529498522e-01 6.207110102337292101e-01 5.666957774008692938e-01 4.792306189618852352e-01 3.824607265294486247e-01 4.905361859518452827e-01 4.419980323705913761e-01 4.301567972057703249e-01 4.920368429855397352e-01
1.024063123528981684e-01 6.422171434049160632e-02 1.149106820874061519e-01 2.550711040637612670e-01 1.670618408055598025e-01 1.636606510925291136e-01 2.870447584144932840e-01 1.736633322378981492e-01 3.462725528465354086e-01 1.568976469817873198e-01 1.508618220287053502e-01 2.270266980822686631e-01 2.638837863154608887e-01 3.994238353090294735e-01 2.255995430646327016e-01 2.237571667312050760e-01 3.103049237414496897e-01 1.180874613156025765e-01 2.576812363059376998e-01 1.656464324356310969e-01 3.775707649065351834e-01 1.617973016299240896e-01 2.222924833389229027e-01 1.474988014737413922e-01 1.667792868904683645e-01 1.542676626569903509e-01 2.312028816134179543e-01 1.222783764420793812e-01 1.826324906759189126e-01 3.329716901983359456e-01 2.710974360232978886e-01 3.664636358762518031e-01 2.550602454545838338e-01 3.556401589468036195e-01 1.598695975920081946e-01 3.562054556031808428e-01 1.943334414402502208e-01 1.172783338687743704e-01 1.860741671747009329e-01 2.879169509670883031e-01 1.585951007178641459e-01 2.522535139569407336e-01 1.973935817847382035e-01 2.871196494699874147e-01 1.481576742247152911e-01 2.745743242309158227e-01 1.538704517316652198e-01 2.431251490845571794e-01 4.548305700230217963e-01 3.076296463632650080e-01 3.894947740708650796e-01 1.477192609537716639e-01 1.694819157234836726e-01 1.673419347762807874e-01 2.988805931079028810e-01 1.345370698021035871e-01 3.677891063745019062e-01 1.931891734610442501e-01 2.796693930989926913e-01 3.838910988010401648e-01 2.440752223016247058e-01 3.714844534261502740e-01 1.032047485003181470e-01 8.800669874830369110e-02 2.035965107757424231e-01 1.473673025869010611e-01 2.748421618371713615e-01 2.293547534657440490e-01 2.644541216410356554e-01 3.666033587678850236e-01 7.709686260282478942e-01 5.437250487275686606e-01 3.195024878955101677e-01 3.113550284242379562e-01 1.211601684084036151e-01 3.533889600659685382e-01 2.917639746058820482e-01 2.612975877585969053e-01 7.648859318116082440e-01 2.811146915678569003e-01 4.901982347856942979e-01 3.856200081649869826e-01 2.897723619745012913e-01 2.767316638752111979e-01 3.774236559522120560e-01 3.175305623499434793e-01 1.427500297612014635e-01 4.089530940846344831e-01 5.765518394508495348e-01 3.509665910496665986e-01 4.475105699584463470e-01 5.798840503145409331e-01 6.513380930377629108e-01 2.676352754295769354e-01 3.955044807261812734e-01 3.824814107260299245e-01 3.148702856288768670e-01 4.900117446552002543e-01 3.249273862495435372e-01 3.749037110510154980e-01 6.960263025282873439e-01 3.205609398436820578e-01 3.176449823677798268e-01 5.553430515909959508e-01 6.222084918827404110e-01 5.598800177975419290e-01 3.908173750220994003e-01 6.626270147345214578e-01 5.879473426435349870e-01 5.192234368515410425e-01 3.678562397242081672e-01 4.802285360935366065e-01 4.824003940154552583e-01 4.545066431983429966e-01 5.142009111682221967e-01
1.916487612239804739e-01 2.419342458329169776e-01 2.692681357622543903e-01 2.481737131107923933e-01 2.508405017519781954e-01 2.427523411452585378e-01 2.388208710319732198e-01 2.002226744743020315e-01 2.544346817732477950e-01 2.492496519735551141e-01 2.468035533860131470e-01 2.755982611689474227e-01 2.025884948661125784e-01 2.877884239804099353e-01 2.499969493921461172e-01 2.706832150917540813e-01 2.475538030681394830e-01 3.004305489138633933e-01 3.144274227853866566e-01 2.443676173534662377e-01 2.917629591605448436e-01 2.935023975869845425e-01 3.035930748957195169e-01 2.376800106982507321e-01 2.565906229027434260e-01 2.681327577406216189e-01 2.962431376576284969e-01 2.734998916965505900e-01 2.762471877056857927e-01 2.569303765693780051e-01 2.597515447399584287e-01 2.774387454409563691e-01 3.072878940527644653e-01 2.832505550192493948e-01 2.649938053160679208e-01 2.828653671684260296e-01 2.407553696757448458e-01 2.472422185841798847e-01 2.603308313448012834e-01 3.420556509977313309e-01 2.554433955900882181e-01 2.334482819856177060e-01 3.022454695688880921e-01 2.441546355133362156e-01 2.017150965179203559e-01 3.453004825971577874e-01 2.637035150355703239e-01 2.312616027174534405e-01 3.215924633609686945e-01 2.467325053192823137e-01 3.089919588347749824e-01 2.526909085328202242e-01 2.163562316046539480e-01 2.454206838064190155e-01 3.002623922618751773e-01 2.407590214014403429e-01 3.438872219262378849e-01 2.486086690430051038e-01 2.730738731994029611e-01 2.676866263131332246e-01 3.210392058723303133e-01 2.615456790089886741e-01 3.907008249285818247e-01 3.762272779119256172e-01 2.710819736239201139e-01 2.487551188476674335e-01 2.477394412110817123e-01 2.987848911246336892e-01 4.116071445144454666e-01 4.458369458580234146e-01 3.756421732422253745e-01 2.823369515133888341e-01 3.937104675405411758e-01 3.291809262951988502e-01 4.411006439389989486e-01 3.791331998382604374e-01 3.791992148728644541e-01 3.197314214842837399e-01 5.870946477134615371e-01 3.459673269702788212e-01 3.450138570876650213e-01 4.274714702714202397e-01 3.383236724406225582e-01 3.511853877403606772e-01 4.094257386456033876e-01 3.769065238717831945e-01 4.920574182565072840e-01 3.761146004657734965e-01 4.733679388349598671e-01 3.691010745746269306e-01 4.214276777544638253e-01 4.274800552154132127e-01 4.058648104570180548e-01 4.133955512259006038e-01 3.487301947355540555e-01 4.112909889196124102e-01 4.353154657086234502e-01 5.513442686734155718e-01 4.082804693863849588e-01 5.672500876390597080e-01 5.489280343484149727e-01 4.503922912110049914e-01 3.400776338315072977e-01 4.824354340748945869e-01 4.443154340085820331e-01 5.574575250899296286e-01 7.197248045995445764e-01 4.258904995452993947e-01 4.809131014434541163e-01 3.731862066624839214e-01 4.710623540565535561e-01 4.635477266339372848e-01 3.467794983831938849e-01 4.361573732981048890e-01 4.523613727824941644e-01
2.276554273086599522e-01 3.224986297469402685e-01 2.943610287186721464e-01 2.966381182187886045e-01 3.149043350284849718e-01 3.075401097038257814e-01 2.977089845371945764e-01 2.731953230553912371e-01 3.029554933157355134e-01 3.374523592719493315e-01 3.125260811980909992e-01 3.471750943215303753e-01 2.617572116390757264e-01 3.544093739494930118e-01 3.521352630084185753e-01 3.289212805632383274e-01 3.044722819305193950e-01 3.686180508790025678e-01 4.013546603889309172e-01 3.434404492537216358e-01 3.573345057712534190e-01 3.854287315277787895e-01 3.521010553698897261e-01 3.213127419993788703e-01 3.164433813730884171e-01 3.546450294791181901e-01 3.670075489653770173e-01 3.153104291767060419e-01 3.559654401131863710e-01 3.069372623949212509e-01 3.289382193235137475e-01 3.514091119029575383e-01 3.988458192207724462e-01 3.201208546924551590e-01 3.567186146131922087e-01 3.305417818518791018e-01 3.115583883930289066e-01 3.106234611542954549e-01 3.345041186509302711e-01 4.284099988054789199e-01 3.490925399071377888e-01 3.028446134874558937e-01 4.203138533468503413e-01 3.532985034305423655e-01 3.054398090793929987e-01 4.237771595012290171e-01 3.407729399984422702e-01 2.810401547893628948e-01 3.988894023453751214e-01 2.960394100991396993e-01 4.056933695421462427e-01 3.352494182003797341e-01 3.377475107173173452e-01 3.402335828951463248e-01 3.752481769477578610e-01 3.183150196984671498e-01 4.158086347960039397e-01 3.276353821941974109e-01 3.636886834162378346e-01 3.232572358988883843e-01 4.049961539766699925e-01 3.145483879357124368e-01 4.078257935726458672e-01 3.859071609118391311e-01 3.636634715955808228e-01 3.227606176964380458e-01 3.055449301236817794e-01 3.922845119637318190e-01 5.328508413061983084e-01 5.638728793172997911e-01 5.126633184957838374e-01 4.075129257958702844e-01 4.839821180969394177e-01 4.402076792765821089e-01 4.555451334088235771e-01 4.936068847311408936e-01 4.656035559165821458e-01 4.261865142054463429e-01 7.596252388372668474e-01 5.024183811572481284e-01 4.834152316444745301e-01 5.498184729225314982e-01 4.905061280898000420e-01 4.804356110865327656e-01 5.452736791225079038e-01 4.671220289912335066e-01 5.399503460520622689e-01 5.321634411236089157e-01 6.430394547812530170e-01 5.382699425830083095e-01 5.820632508945928763e-01 6.031905404680877325e-01 5.873420756209581928e-01 5.636795745495745136e-01 4.934972106909938927e-01 5.531337951841339695e-01 5.567403798508405721e-01 6.627160939105681825e-01 5.751674927493443112e-01 6.957929396566944202e-01 6.618208255078376068e-01 5.811268830499860538e-01 5.291844636584647210e-01 6.712214038032491281e-01 6.263569881792349081e-01 6.752873985705074578e-01 8.145458247714505440e-01 6.276228009912373507e-01 6.794174770536585140e-01 5.588870755572925564e-01 6.349097439707509505e-01 6.675153266295080767e-01 5.379764440514582802e-01 6.242283099825951531e-01 6.351424558975784507e-01
5.465269657387641228e-02 6.482453260749117263e-02 6.891819916540435631e-02 1.274000654063273397e-01 8.803840789598044170e-02 9.129451928812831740e-02 1.336379309803945314e-01 7.981013239097664580e-02 1.437214761831962229e-01 9.350654669828252497e-02 8.614038273819335512e-02 1.056284143878314652e-01 1.260694122842780374e-01 1.791087578089601839e-01 1.111272681699135845e-01 1.046209336009167462e-01 1.292757420399792967e-01 7.873418052448477589e-02 1.261329782425589796e-01 8.839116238813145288e-02 1.709943036685356021e-01 9.463966608496578170e-02 1.150930807311758980e-01 9.572530289733371944e-02 9.217099437026834985e-02 8.889984046935373030e-02 1.159322633925195661e-01 8.153096566966176739e-02 1.068212969523186368e-01 1.457278036563202372e-01 1.366518980257268034e-01 1.623063697164757735e-01 1.368392541121717376e-01 1.516422246996746159e-01 8.808080946571138214e-02 1.554911862465989947e-01 1.140818030736504007e-01 7.776015399536720385e-02 9.208045954523136345e-02 1.361973842502824661e-01 8.913739200667325502e-02 1.166427953654277094e-01 1.057652556650382214e-01 1.076201437577169462e-01 8.124512305562160697e-02 1.499218042337807921e-01 8.769934214126021144e-02 1.285442916127728097e-01 1.946869502661457141e-01 1.454225770122105355e-01 1.881299537535666699e-01 9.057317471761806849e-02 9.912129819586895652e-02 8.624967523366072752e-02 1.404657627157393507e-01 8.063298653705490426e-02 1.665409182970489510e-01 1.052590706102941587e-01 1.317729005139159359e-01 1.529031436369141517e-01 1.256254686049920744e-01 1.523073746451613919e-01 1.297051417803792017e-01 1.185884671362351511e-01 9.973482119842158600e-02 8.573442762203617451e-02 1.352948255550258660e-01 1.238014083316723718e-01 1.915883001515858997e-01 2.422721126689821036e-01 2.839985682860312055e-01 2.046938913528958126e-01 1.600016766343233809e-01 1.438987904768756765e-01 1.621914967536516594e-01 1.739358026964094861e-01 1.540708443191023125e-01 1.452448231764708608e-01 4.238431386070835027e-01 1.458663284094769697e-01 2.106785947572290263e-01 1.977774451840113301e-01 1.368430945105064411e-01 1.426504329445219821e-01 1.921561175583471615e-01 1.613020350128608615e-01 1.875340818209949023e-01 1.884915829273453303e-01 2.531981358430273610e-01 1.596856169569625394e-01 2.078298492227661221e-01 2.330172200650680592e-01 2.620155628548790361e-01 1.563947204447933559e-01 1.828934346797013999e-01 2.716304210179518175e-01 1.765382830604700082e-01 3.491534494349454176e-01 1.666416592126142293e-01 2.896061717008714953e-01 3.560185868872420833e-01 1.803370341205734750e-01 1.580119723783049712e-01 2.776863897404086567e-01 2.593040162397090009e-01 3.680043259217549712e-01 4.412805201909144603e-01 2.738689195677859733e-01 2.843811821825210640e-01 2.002335477144133180e-01 2.009160842231768607e-01 2.624614931398847606e-01 1.900615065730717201e-01 2.218625829122563564e-01 2.389407210493299516e-01
3.438021315973871506e-01 2.083348843049145638e-01 3.079662712865606222e-01 4.216443459773299707e-01 3.137509255807535702e-01 3.238735059624869850e-01 4.014145677186791716e-01 2.458958712852551132e-01 3.965802806631735788e-01 3.157015786199491303e-01 3.292855161839390865e-01 4.412003510550494556e-01 4.010591333586473461e-01 5.305652432105427696e-01 4.307763983202283486e-01 4.466120358661636036e-01 4.348810969741789267e-01 3.323506937454804300e-01 4.637423682507623712e-01 3.382353208956915824e-01 4.551437028250195360e-01 3.490271695885907022e-01 4.169310117950520422e-01 3.260389480653824168e-01 3.479440848152437482e-01 3.146734746111391479e-01 4.057926188227121145e-01 2.959696329398467940e-01 3.624473722462482894e-01 4.302937185969924472e-01 4.518013261021960325e-01 4.738606128366986692e-01 4.447741874750086866e-01 4.151560486507271941e-01 3.501328032537067703e-01 4.621624594597326663e-01 3.452863798894735270e-01 2.792735692366086209e-01 3.671315819647734680e-01 4.628494863798540693e-01 3.331135796659345227e-01 3.584691340331772613e-01 4.075158646193046685e-01 3.331079714268141978e-01 2.701901244050515238e-01 4.958284936701590206e-01 4.341136604805604371e-01 3.778836100393520581e-01 5.356499022358114370e-01 4.339938059675013116e-01 5.706294003989328401e-01 3.435488543919941740e-01 3.404029000089111023e-01 3.478342515688938597e-01 4.762543670221027758e-01 3.037347606322391425e-01 5.433017179600680979e-01 3.594023433802552847e-01 4.298314645564794700e-01 4.736956867892158085e-01 4.904819765759041994e-01 4.348810122115748245e-01 4.002334599159445561e-01 3.582013494333436965e-01 4.052178473485897325e-01 3.391317798175071951e-01 4.301498512973108701e-01 4.623194140923868600e-01 5.719836579433238422e-01 6.678868480343629344e-01 6.267120645635876341e-01 5.605096817123526032e-01 5.179903514794496067e-01 4.875482133478601932e-01 4.337473931096213486e-01 5.649971652517320475e-01 5.068796300389768472e-01 4.434734204713814965e-01 8.819927669377346513e-01 5.096302569901481894e-01 5.985892185276434629e-01 6.107764812939775467e-01 4.836415263370389961e-01 4.929844704998593286e-01 5.768001139820458922e-01 5.131028285256641341e-01 4.838978860113702374e-01 5.758458338000990162e-01 7.249912044686885881e-01 5.789177128499780611e-01 6.606744298526429082e-01 6.867604485004278336e-01 7.552505286878897772e-01 5.424504796954036090e-01 5.671502911048512674e-01 6.619432653271308808e-01 5.775841091981503972e-01 7.840456105849084034e-01 5.461877089320226197e-01 7.085080333937915364e-01 8.318868287802891892e-01 5.785210176267079341e-01 4.371912861491130675e-01 7.044346296959603793e-01 6.970078956304879281e-01 8.583597018975861470e-01 7.809121497800836087e-01 7.447068335995568056e-01 7.491228839837457132e-01 6.423370455023803549e-01 6.385978721751542908e-01 7.131489929315115717e-01 6.285798286530664969e-01 6.396687968606540320e-01 6.842319216213949007e-01
