,Match Datetime,campaign,Competition,Team name,sc_ra,sc_ca,sc_la,sc_md,sc_md_pic,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,Opponent,Match Date,Tactic short,Match Type,T_C,Indiv Order
19,2026-05-01 20:00:00+02:00,94,Europe Cup,Ireland,13.2821,18.0436,15.287,14.4725,12.1482,14.25,15.75,14.25,16.0,13.25,18.0,15.25,8.75,10.75,Normal,0,0,3-4-3,3,4,3,0,0,12,ZZEHEUZEQHQQQP,103003000,H,Ukraina,9.25,22.75,24.75,24.0,11.75,11.25,10.75,8.0,11.75,Counter-attacks,19,0,4-4-2,4,4,2,2,-10,11,ZZHETQUUEHQQEW,43000000,A,40821739,Ukr,2026-05-01,N,CC,343,NN-O-NM-NNMNNN
20,2026-04-27 20:00:00+02:00,94,Europe Cup,Ireland,11.5124,13.7648,12.7637,16.9833,14.2558,17.25,15.75,16.0,16.75,11.5,13.75,12.75,8.5,11.25,Normal,0,0,3-5-2,3,5,2,3,0,11,ZUEHEZUQHUQEQW,103000300,A,Magyarország,17.5,15.25,12.25,15.25,16.0,19.25,16.25,10.25,11.5,Normal,0,0,2-5-3,2,5,3,3,0,11,ZQEEEHQUHUQQHU,31013000,H,40821714,Mag,2026-04-27,N,CC,bal,NN-O-NMNNNM-NN
21,2026-04-24 20:00:00+02:00,94,Europe Cup,Ireland,14.0278,17.9654,14.52,14.1933,11.9138,13.5,14.25,13.25,14.5,14.25,18.25,14.75,9.0,10.75,Play creatively,22,0,3-4-3,3,4,3,2,0,12,ZUEHEZUQHEQQQP,103003000,H,Lëtzebuerg,9.25,23.0,25.25,23.25,12.75,12.25,13.25,9.75,12.75,Counter-attacks,19,0,4-4-2,4,4,2,3,-10,15,ZUHEHZQEUUQEQU,3400000000,A,40821690,Lët,2026-04-24,PC,CC,343,NN-O-NMNN-MNNN
22,2026-04-20 20:00:00+02:00,94,Europe Cup,Ireland,11.7742,16.8935,13.566,15.5399,13.0442,13.5,12.75,15.0,16.0,11.5,16.5,13.25,8.75,10.75,Normal,0,0,2-5-3,2,5,3,3,10,12,ZEEHEUUHHQQQQP,30003000,H,Deutschland,10.25,22.25,22.75,21.75,18.5,6.0,8.25,9.5,12.75,Play creatively,25,0,4-5-1,4,5,1,0,-10,14,UUUEUHUQPHQQEE,402034224,A,40821666,Deu,2026-04-20,N,CC,att,N--N-NMNNNMNNN
23,2026-04-17 20:00:00+02:00,94,Europe Cup,Ireland,12.6222,15.3991,12.8747,16.8241,14.1221,11.0,16.25,17.0,17.0,12.5,15.25,12.75,8.75,11.0,Normal,0,0,3-5-2,3,5,2,1,0,11,ZZEQEUUHQZQQEW,3000300,A,Česká republika,11.5,18.0,17.5,16.75,15.5,15.5,15.25,10.75,12.75,Normal,0,0,3-5-2,3,5,2,2,0,13,UUEUEUQQQQUUEP,0,H,40821641,Čes,2026-04-17,N,CC,bal,NN-N-NMNNNMN-N
24,2026-04-10 20:00:00+02:00,94,Friendly,Ireland,,,,,,6.5,20.25,19.0,20.0,11.25,9.25,7.0,8.0,12.0,Normal,0,0,3-4-3,3,4,3,5,0,10,ZPEQEHUUEUQUQH,0,A,Botswana,3.75,11.25,10.75,8.25,17.25,14.25,11.25,8.5,10.5,Normal,0,0,2-5-3,2,5,3,0,10,10,HUEEZEUHHZUQPQ,130003400,H,40833997,Bot,2026-04-10,N,F,343,NN-N-NNN-NNNNN
25,2026-04-03 20:00:00+02:00,94,Friendly,Ireland,,,,,,7.25,18.25,17.5,18.0,8.5,10.0,7.5,8.75,11.25,Normal,0,0,3-4-3,3,4,3,0,-10,10,ZPEHERZZEPQUQH,0,H,Srbija,9.25,20.5,19.5,19.25,12.75,14.25,14.0,11.5,12.5,Normal,0,0,3-4-3,3,4,3,6,2,11,ZUEUEQHQEHQQHW,1000,A,40801284,Srb,2026-04-03,N,F,343,NN-N-NNN-NNNNN
26,2026-03-27 20:00:00+01:00,92,Friendly,Ireland,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,Normal,0,0,1-0-0,1,0,0,0,0,3,HREEEEEEEEEEEE,0,H,Dhivehi Raajje,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,Counter-attacks,0,0,5-4-1,5,4,1,5,-9,10,ZHZHHUHQEHHEUE,404000000,A,40683475,Dhi,2026-03-27,N,F,bal,NN------------
27,2026-03-20 20:00:00+01:00,92,Friendly,Ireland,,,,,,6.75,17.75,23.0,17.5,6.25,10.0,9.5,9.0,11.25,Counter-attacks,16,0,5-3-2,5,3,2,0,-10,8,ZUPZQUEpUEQPEQ,20000,H,Côte d'Ivoire,5.0,18.5,20.25,19.25,13.0,13.5,13.0,9.25,11.5,Counter-attacks,17,0,4-3-3,4,3,3,1,-10,12,ZUQEUQHEUEQUQU,0,A,40356058,Côt,2026-03-20,CA,F,hardca,NNNNNN-DN-NN-N
28,2026-03-13 20:00:00+01:00,92,Friendly,Ireland,,,,,,7.0,18.75,17.0,17.25,13.75,12.25,12.75,7.75,11.0,Normal,0,0,3-5-2,3,5,2,1,0,12,ZHEQEZPQUUQPEQ,0,H,Ukraina,11.0,13.0,13.75,13.5,12.5,14.25,12.5,7.75,10.75,Play creatively,21,0,3-5-2,3,5,2,4,10,9,ZUEQEZQTHQHUEU,3000300,A,40216837,Ukr,2026-03-13,N,F,bal,NN-N-NNNNNNN-N
29,2026-03-06 20:00:00+01:00,92,Nations Cup,Ireland,15.9114,15.3981,15.9114,11.9809,10.0567,16.0,14.5,13.75,14.5,15.5,15.0,15.5,8.25,11.25,Play creatively,23,0,3-5-2,3,5,2,3,9,12,ZZEHEHUUQUQQEQ,10000,H,Azerbaycan,15.0,15.25,15.5,15.25,9.75,10.75,12.25,5.25,8.0,Normal,0,0,3-5-2,3,5,2,1,-10,9,ZUEUEQQHHQQTEW,2023004300,A,40167974,Aze,2026-03-06,PC,NC,att,NN-N-NNNONNN-N
30,2026-02-27 20:00:00+01:00,92,Nations Cup,Ireland,6.9738,8.5235,20.1465,8.6673,7.2753,7.25,25.5,25.25,25.75,6.75,8.25,19.5,8.0,11.75,Counter-attacks,21,0,5-3-2,5,3,2,3,-10,12,ZZHQHZUEEUQQEQ,2004024004,A,Tounes,11.25,17.5,16.5,15.5,15.5,12.0,6.0,7.25,9.75,Normal,0,0,3-5-2,3,5,2,3,-5,8,ZQETEZZHpPHHEP,20420300,H,40123116,Tou,2026-02-27,CA,NC,hardca,NDNNWND--WNN-W
31,2026-02-20 20:00:00+01:00,92,Nations Cup,Ireland,13.6001,14.1134,12.3171,13.7968,11.581,13.75,16.5,16.25,15.5,13.25,13.75,12.0,8.75,11.75,Play creatively,24,0,3-5-2,3,5,2,1,-3,12,ZHEHEHQUpUQUEQ,103020000,H,Severna Makedonija,13.75,17.5,19.5,17.5,10.75,13.75,13.5,8.75,12.5,Normal,0,0,3-5-2,3,5,2,2,-1,15,ZHEPEQHHHZHETW,3103001320,A,40079352,Sev,2026-02-20,PC,NC,PC,NN-O-NMNDNNN-N
32,2026-02-13 20:00:00+01:00,92,Nations Cup,Ireland,6.1019,7.8816,19.3226,10.9995,9.2329,9.0,23.75,27.0,25.75,6.0,7.75,19.0,8.5,12.5,Counter-attacks,22,0,5-3-2,5,3,2,1,-10,11,ZZHQZHEpEQQTEQ,2004024024,A,Magyarország,15.75,16.5,16.75,14.75,16.0,16.5,14.25,9.75,12.5,Normal,0,0,3-5-2,3,5,2,2,3,13,ZQEQEUUHpHUEHP,3020300,H,40032617,Mag,2026-02-13,CA,NC,hardca,NDNNWN-D-WND-W
33,2026-02-06 20:00:00+01:00,92,Nations Cup,Ireland,9.4577,18.3899,16.2882,14.0321,11.7786,13.25,13.75,15.25,15.0,9.0,17.5,15.5,9.75,11.75,Normal,0,0,2-5-3,2,5,3,2,7,12,ZEQEEHPUHQQQPQ,30000000,H,Al Iraq,13.75,18.25,17.75,18.25,15.0,14.5,15.0,10.0,12.5,Normal,0,0,3-5-2,3,5,2,0,-3,14,ZQEPEHQHQUQHEQ,0,A,39989843,Al ,2026-02-06,N,NC,bal,N-N--NMNNNNNNN
34,2026-01-30 20:00:00+01:00,92,Nations Cup,Ireland,15.9921,19.1906,16.7917,15.7545,13.2243,15.75,11.5,10.5,12.5,15.0,18.0,15.75,9.75,11.25,Play creatively,24,0,2-5-3,2,5,3,1,9,11,ZHEEEHQUHUQUTQ,30003020,A,Tanzania,8.5,19.75,22.5,20.5,15.0,11.5,10.25,9.0,12.5,Counter-attacks,21,0,5-3-2,5,3,2,1,-5,16,ZQQPUQQQEEUUPE,2041300,H,39946145,Tan,2026-01-30,PC,NC,AoA,NN---NMNNNMNDN
35,2026-01-23 20:00:00+01:00,92,Nations Cup,Ireland,12.9863,15.9016,14.0464,14.1736,11.8973,14.25,12.75,13.5,14.5,12.25,15.0,13.25,8.5,10.75,Normal,0,0,3-5-2,3,5,2,1,9,11,ZHEQEHQQHUQPEQ,103000300,H,Venezuela,14.0,18.25,17.75,17.5,13.0,13.25,11.75,9.0,11.75,Normal,0,0,3-5-2,3,5,2,3,-1,13,ZZETEQQQHUQEQW,103300000,A,39899068,Ven,2026-01-23,N,NC,att,NN-O-NMNNNMN-N
36,2026-01-16 20:00:00+01:00,92,Nations Cup,Ireland,13.9912,15.7719,15.5176,17.041,14.3042,14.25,14.5,15.75,15.75,13.75,15.5,15.25,8.5,11.25,Normal,0,0,3-5-2,3,5,2,0,5,12,RHEQEHQUQUQQET,3000302,A,France,14.25,17.0,16.0,17.25,15.0,16.25,14.25,9.5,12.0,Normal,0,0,3-5-2,3,5,2,3,5,12,ZQEQEQHQHHQPQE,100010300,H,39851620,Fra,2026-01-16,N,NC,bal,NN-N-NMNNNMN-D
37,2026-01-09 20:00:00+01:00,92,Nations Cup,Ireland,11.2285,10.7181,11.9941,10.04,8.4276,10.0,21.75,24.5,22.0,11.0,10.5,11.75,8.25,11.5,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,11,RHPEQZQQEpQQEQ,2000002000,H,Bangladesh,10.0,21.5,23.5,21.5,12.75,11.75,12.5,9.0,12.0,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,12,ZQUEHHUUESQQQE,0,A,39805705,Ban,2026-01-09,CA,NC,442ca,NDN-NNNN-DNN-N
38,2026-01-02 20:00:00+01:00,92,Nations Cup,Ireland,17.9575,8.4506,6.8661,11.6343,9.7658,9.5,24.0,23.75,23.75,17.0,8.0,6.5,7.75,11.5,Counter-attacks,17,0,4-4-2,4,4,2,5,-10,10,ZHPEQHQQEPQQEQ,420204340,A,Al Kuwayt,17.0,7.25,12.0,8.0,12.25,18.5,12.25,8.75,10.0,Attack in the middle,24,0,2-5-3,2,5,3,2,10,12,ZEQEQEHTTHUPQP,1130003000,H,39747550,Al ,2026-01-02,CA,NC,442ca,NNW-DNDN-WMW-N
39,2025-12-26 20:00:00+01:00,92,Nations Cup,Ireland,11.6291,12.3875,11.6291,15.6448,13.1322,12.25,19.5,20.25,19.25,11.5,12.25,11.5,8.25,11.25,Pressing,13,0,3-5-2,3,5,2,0,-10,11,ZHEPEHQUpHQQEW,3020300,A,Botswana,13.75,15.25,14.25,16.25,15.25,16.75,15.75,9.5,11.5,Play creatively,25,0,2-5-3,2,5,3,3,0,18,ZUEEEUQHQHQQQP,3003000,H,39714628,Bot,2025-12-26,Pr,NC,AoD,NN-N-NMNDNMN-N
40,2025-12-19 20:00:00+01:00,92,Nations Cup,Ireland,8.9292,18.5634,18.7983,13.8559,11.6306,16.5,10.75,13.25,14.25,9.5,19.75,20.0,9.0,10.75,Normal,0,0,2-5-3,2,5,3,1,4,11,ZETEEHQUHQQQPQ,1030043000,H,Cameroon,16.25,20.25,19.0,19.75,11.75,13.75,13.25,8.25,11.25,Normal,0,0,3-5-2,3,5,2,5,-2,13,UUEZETUQQQQWQE,2103000300,A,39684740,Cam,2025-12-19,N,NC,bal,N-O--NMNNWMNNN
41,2025-12-12 20:00:00+01:00,92,Nations Cup,Ireland,12.2192,12.6803,11.9886,13.6305,11.4414,13.5,18.25,18.75,18.0,13.25,13.75,13.0,8.0,11.0,Normal,0,0,3-5-2,3,5,2,2,-3,10,RHETEPUHpQQPEQ,3020300,H,Uruguay,13.75,16.0,17.0,17.75,15.75,17.5,16.5,8.0,10.5,Normal,0,0,3-5-2,3,5,2,2,0,14,ZQEUEUQUHHQEWU,3000300,A,39648685,Uru,2025-12-12,N,NC,bal,NN-N-NMNDNMN-N
42,2025-12-05 20:00:00+01:00,92,Nations Cup,Ireland,12.5693,14.8969,13.7331,15.8043,13.2661,12.75,17.0,16.75,17.0,13.5,16.0,14.75,8.75,11.25,Normal,0,0,3-4-3,3,4,3,3,0,11,RHETEHQHEQQQWQ,103003000,A,Portugal,9.25,21.5,24.75,22.0,14.75,12.0,14.5,9.0,12.0,Counter-attacks,20,0,4-4-2,4,4,2,1,-10,11,UHHEUTQUEQUHQE,2002000000,H,39494963,Por,2025-12-05,N,NC,343,NN-O-NMN-NMNNN
43,2025-11-28 20:00:00+01:00,92,Nations Cup,Ireland,13.5692,16.2345,13.8115,16.1289,13.5386,12.25,16.5,14.5,16.75,14.0,16.75,14.25,8.5,10.5,Normal,0,0,2-5-3,2,5,3,4,0,11,RHEEEHUUHQQQWQ,30103000,A,Island,11.75,19.25,19.25,18.75,12.0,13.25,12.25,8.25,10.75,Normal,0,0,3-5-2,3,5,2,0,-10,14,ZQEUEPQTHTQUPE,3000300,H,39137260,Isl,2025-11-28,N,NC,bal,NN---NMNONMNNN
44,2025-11-21 20:00:00+01:00,92,Nations Cup,Ireland,15.2132,17.2083,14.9638,13.5132,11.343,11.5,15.0,13.5,15.0,15.25,17.25,15.0,8.25,10.5,Normal,0,0,2-5-3,2,5,3,4,4,11,RHEEEHUUHQQQPQ,30003000,H,Dhivehi Raajje,11.5,16.0,15.75,16.5,13.25,16.25,14.25,9.25,11.5,Normal,0,0,3-5-2,3,5,2,1,0,14,ZZEQEQQHHQQEUW,103000300,A,39063248,Dhi,2025-11-21,N,NC,bal,NN---NMNNNMNNN
45,2025-11-14 20:00:00+01:00,92,Nations Cup,Ireland,16.6613,19.4382,16.6613,13.3948,11.2436,10.5,13.5,11.5,13.5,16.5,19.25,16.5,8.5,10.25,Normal,0,0,2-5-3,2,5,3,2,5,10,RHEEEHQUQHUQPQ,30003000,H,Ītyoppya,6.5,20.5,19.75,22.0,10.75,6.0,8.75,5.25,9.5,Pressing,11,0,4-5-1,4,5,1,1,-10,9,ZTUEQQUQPQQEHE,2024204000,A,39042434,Īty,2025-11-14,N,NC,bal,NN---NMNNNMNNN
46,2025-11-07 20:00:00+01:00,92,Friendly,Ireland,,,,,,9.75,17.25,17.5,17.0,12.25,13.75,12.75,7.75,10.5,Normal,0,0,3-5-2,3,5,2,2,0,10,RUEHEPUUTUQQEQ,3010300,A,México,8.0,15.75,16.75,17.25,12.5,9.75,11.25,7.0,9.5,Pressing,11,0,3-5-2,3,5,2,0,0,8,ZQEPETZHpHQTEP,20020,H,39005113,Méx,2025-11-07,N,F,bal,NN-N-NMNONMN-N
47,2025-10-31 20:00:00+01:00,92,Friendly,Ireland,,,,,,9.0,18.25,18.5,16.75,12.25,12.25,12.5,6.75,10.25,Normal,0,0,3-4-3,3,4,3,0,0,10,RUEHEPUUEUQQTQ,3003020,H,Argentina,7.25,22.25,24.25,22.0,14.5,11.75,13.25,8.75,12.0,Counter-attacks,18,0,4-4-2,4,4,2,2,-5,12,ZHHEUUHQEQUWQE,0,A,38960816,Arg,2025-10-31,N,F,343,NN-N-NMN-NMNDN
48,2025-10-24 20:00:00+02:00,92,Europe Cup,Ireland,11.2306,12.835,10.9632,16.4278,13.7895,14.25,19.5,19.75,20.0,10.5,12.0,10.25,9.0,11.5,Normal,0,0,3-5-2,3,5,2,3,-10,12,UHETEHUHTUQQEH,2023000300,A,România,16.0,15.25,13.5,15.25,18.5,21.25,18.25,10.5,11.75,Normal,0,0,3-4-3,3,4,3,2,10,14,UUEPEQUUETTPHT,100000,H,38539600,Rom,2025-10-24,N,CC,AoD,ND-N-DMNNNMN-N
